Date,PM2.5,PM10,RH,SR
14-01-2023 20:00,176.75,297.75,78.4,6.6
14-01-2023 21:00,181,319.5,72.65,6.63
14-01-2023 22:00,208.75,353.5,70.15,6.63
14-01-2023 23:00,190.5,331.25,69.08,6.6
15-01-2023 00:00,178.75,313.5,68.73,6.6
15-01-2023 01:00,158.25,272.5,69.63,6.57
15-01-2023 02:00,134,236,67.58,6.6
15-01-2023 03:00,135.25,241.75,65.6,6.6
15-01-2023 04:00,140.75,243,65.83,6.57
15-01-2023 05:00,118,227.75,66.33,6.6
15-01-2023 06:00,112.5,265.5,69,6.68
15-01-2023 07:00,105,319.75,69.5,48.63
15-01-2023 08:00,107.75,299.5,64.58,128.6
15-01-2023 09:00,116.5,438.75,55.65,117.88
15-01-2023 10:00,112,699,46.83,123.38
15-01-2023 11:00,86.75,260.25,40.58,136.05
15-01-2023 12:00,59.25,243.75,39,139.23
15-01-2023 13:00,42,245,38.98,137.45
15-01-2023 14:00,45.5,211.75,39.15,135.05
15-01-2023 15:00,52.25,200.25,40.58,130.6
15-01-2023 16:00,40.5,194.75,43.55,112.4
15-01-2023 17:00,44.75,197.25,47.75,33.9
15-01-2023 18:00,74.75,237.5,53.53,6.73
15-01-2023 19:00,126.5,344.75,56.98,6.6
15-01-2023 20:00,197.25,444.5,62.65,6.6
15-01-2023 21:00,290.75,600.75,65.7,6.6
15-01-2023 22:00,334,652.5,70.03,6.6
15-01-2023 23:00,423.75,801,72.08,6.6
16-01-2023 00:00,363.5,724.5,75.2,6.6
16-01-2023 01:00,387.5,733.5,77.23,6.57
16-01-2023 02:00,548.5,890.25,77.68,6.6
16-01-2023 03:00,382,647.75,78.3,6.57
16-01-2023 04:00,236.75,519.75,77.23,6.6
16-01-2023 05:00,178.5,378.75,72.48,6.6
16-01-2023 06:00,197.5,567,74.7,6.68
16-01-2023 07:00,237.25,797,73.93,43.63
16-01-2023 08:00,172.75,483.25,67.85,126.2
16-01-2023 09:00,178.25,646.75,59.2,123.7
16-01-2023 10:00,180.25,803.5,51.4,128.78
16-01-2023 11:00,150.75,392,45.58,135.13
16-01-2023 12:00,123.75,336.5,45.68,137.43
16-01-2023 13:00,96.25,257.25,45.03,135.65
16-01-2023 14:00,90.75,233.75,45.6,132.65
16-01-2023 15:00,101,273.75,48.65,128.5
16-01-2023 16:00,104.75,283.75,51.25,115.7
16-01-2023 17:00,93.25,264.75,55.75,40.8
16-01-2023 18:00,88.75,255.25,60.33,6.75
16-01-2023 19:00,131.25,311.25,62.75,6.63
16-01-2023 20:00,182.5,416.25,66.6,6.63
16-01-2023 21:00,250,528.25,71.2,6.6
16-01-2023 22:00,354.75,681.25,75.6,6.6
16-01-2023 23:00,370,665.25,76.98,6.6
17-01-2023 00:00,392.75,624,78.15,6.6
17-01-2023 01:00,479.25,644.25,79.98,6.63
17-01-2023 02:00,417.25,620,77.43,6.63
17-01-2023 03:00,219,352.5,75.9,6.6
17-01-2023 04:00,226,356.5,76.6,6.6
17-01-2023 05:00,316.5,488.5,77.25,6.6
17-01-2023 06:00,261.75,538,77.98,6.7
17-01-2023 07:00,290.25,615.25,80.2,41.83
17-01-2023 08:00,292.75,579.5,73.4,125.5
17-01-2023 09:00,230.75,506,62.58,122.15
17-01-2023 10:00,228.25,428,50.18,128.33
17-01-2023 11:00,159,393,42.85,135.38
17-01-2023 12:00,93.75,271.25,41.4,137.65
17-01-2023 13:00,68.5,219,39.88,135.78
17-01-2023 14:00,63.75,208.5,37.4,133
17-01-2023 15:00,52.75,190.5,37.78,129.25
17-01-2023 16:00,49.75,176.5,39.8,110.15
17-01-2023 17:00,55.25,188.5,43,37.15
17-01-2023 18:00,74.5,237.5,47.65,6.73
17-01-2023 19:00,130.5,300.75,53.48,6.6
17-01-2023 20:00,222,435.75,59.35,6.6
17-01-2023 21:00,278,566.75,64.23,6.6
17-01-2023 22:00,397.25,816.5,69.75,6.6
17-01-2023 23:00,492.25,971.5,72.4,6.6
18-01-2023 00:00,489,946,76.53,6.6
18-01-2023 01:00,602.25,892,79.43,6.6
18-01-2023 02:00,818.25,874,80.78,6.6
18-01-2023 03:00,493.25,847.5,80.85,6.6
18-01-2023 04:00,453.25,742.5,79.07,6.6
18-01-2023 05:00,394.25,664.75,77.03,6.6
18-01-2023 06:00,378.5,726.75,78.93,6.7
18-01-2023 07:00,395.75,876.25,80.1,43.73
18-01-2023 08:00,328.5,686.75,72.3,124.57
18-01-2023 09:00,250.75,553.25,61.7,121.8
18-01-2023 10:00,222.5,525.5,50.03,128.3
18-01-2023 11:00,154.5,367.25,43.23,134.65
18-01-2023 12:00,89.5,274,40.7,135.95
18-01-2023 13:00,88.25,243.25,39.3,134.45
18-01-2023 14:00,87,239.5,39.35,131.77
18-01-2023 15:00,79,235.5,41.45,127.58
18-01-2023 16:00,78.25,244.25,43.2,113.3
18-01-2023 17:00,95,276,47.68,39.8
18-01-2023 18:00,115,351.25,55.75,6.78
18-01-2023 19:00,174.5,504.75,61.6,6.63
18-01-2023 20:00,237,633.25,66.75,6.63
18-01-2023 21:00,360,834.75,69.6,6.6
18-01-2023 22:00,416.25,777.25,72.2,6.6
18-01-2023 23:00,492,862,75.55,6.6
19-01-2023 00:00,551.75,971,75.25,6.57
19-01-2023 01:00,548.5,874.5,72.33,6.6
19-01-2023 02:00,391.75,631,67.63,6.57
19-01-2023 03:00,319,514.5,65.43,6.6
19-01-2023 04:00,219.25,382.25,63.95,6.6
19-01-2023 05:00,202,359.5,66.6,6.6
19-01-2023 06:00,234,458.75,68.18,6.63
19-01-2023 07:00,229.25,520,69.25,32.05
19-01-2023 08:00,249.5,532,66.8,118.68
19-01-2023 09:00,239.5,473.75,57.83,124.95
19-01-2023 10:00,218.75,472.75,46.55,125.73
19-01-2023 11:00,206,427,40.03,132.58
19-01-2023 12:00,152.75,330.75,39.65,133.95
19-01-2023 13:00,157.25,321,38.93,131.88
19-01-2023 14:00,179.75,380.25,39.95,128.3
19-01-2023 15:00,200.5,426.75,41.78,121.33
19-01-2023 16:00,202,424,45.95,101.23
19-01-2023 17:00,184,411,50.83,29.33
19-01-2023 18:00,194.75,546.5,56.3,6.7
19-01-2023 19:00,255.25,739.25,59.45,6.68
19-01-2023 20:00,336.25,840.75,59.9,6.63
19-01-2023 21:00,324.75,717.25,58.15,6.7
19-01-2023 22:00,302.75,641.5,59.4,6.65
19-01-2023 23:00,237.75,427.5,67.75,6.6
20-01-2023 00:00,234,388,71.25,6.6
20-01-2023 01:00,231.25,385.5,71.58,6.68
20-01-2023 02:00,202.75,378.5,69.58,6.6
20-01-2023 03:00,130.5,216.75,70.23,6.63
20-01-2023 04:00,81.25,118.25,73.4,6.68
20-01-2023 05:00,36.25,81.25,76.78,6.63
20-01-2023 06:00,40.75,107.75,78.25,6.68
20-01-2023 07:00,66,155.5,80.15,41.45
20-01-2023 08:00,87.5,181.5,75.03,126.53
20-01-2023 09:00,110.5,214.75,68.13,119.68
20-01-2023 10:00,122.75,261.5,58.78,124.8
20-01-2023 11:00,119.5,261.75,52.08,133.63
20-01-2023 12:00,87.75,203.25,48.83,134.98
20-01-2023 13:00,68.25,173.75,47.13,131.65
20-01-2023 14:00,56,165,42.63,129.58
20-01-2023 15:00,26.75,153.5,44.08,123.35
20-01-2023 16:00,38.25,201.25,52.9,108.9
20-01-2023 17:00,58.25,225.5,53.18,45.65
20-01-2023 18:00,54.75,225.5,64.6,6.8
20-01-2023 19:00,124.5,286.25,72.2,6.65
20-01-2023 20:00,159,292.5,71.28,6.63
20-01-2023 21:00,170,294.5,73.08,6.65
20-01-2023 22:00,165.25,288.25,77.38,6.68
20-01-2023 23:00,148.75,252.5,80.48,6.6
21-01-2023 00:00,178.5,276,82,6.65
21-01-2023 01:00,144.25,239.5,82.23,6.65
21-01-2023 02:00,184.5,299.25,85.58,6.65
21-01-2023 03:00,139.75,268.5,87.7,6.65
21-01-2023 04:00,138,266.75,89.53,6.63
21-01-2023 05:00,140.5,241.5,91.9,6.63
21-01-2023 06:00,143.75,248.75,93.28,6.7
21-01-2023 07:00,191.25,349,93.48,35.33
21-01-2023 08:00,224.75,444.25,91.55,117.1
21-01-2023 09:00,281.25,542.25,83.25,127.4
21-01-2023 10:00,318.25,518.25,68.25,129.58
21-01-2023 11:00,302.5,487.25,54.45,133.35
21-01-2023 12:00,236.5,379,50.15,133.6
21-01-2023 13:00,180.75,302,46.63,132.23
21-01-2023 14:00,156.75,261.75,44.03,129.53
21-01-2023 15:00,141,244.75,44.48,125.13
21-01-2023 16:00,139,273,47.35,112.05
21-01-2023 17:00,140.5,350.25,55.3,41.8
21-01-2023 18:00,201.25,502.5,68.33,6.83
21-01-2023 19:00,326.5,641.25,75.3,6.68
21-01-2023 20:00,373.5,647,79.33,6.65
21-01-2023 21:00,444.5,709.5,81.75,6.68
21-01-2023 22:00,510,810.25,85.28,6.65
21-01-2023 23:00,457.75,725,86.15,6.63
22-01-2023 00:00,371.75,591,87.83,6.7
22-01-2023 01:00,402.25,589.25,90.53,6.7
22-01-2023 02:00,458.5,631,92.3,6.63
22-01-2023 03:00,319.5,467.5,92.5,6.68
22-01-2023 04:00,321.75,441.75,93.7,6.63
22-01-2023 05:00,320,438,94.35,6.63
22-01-2023 06:00,307.75,454,95.2,6.75
22-01-2023 07:00,326.25,470.25,95.05,38
22-01-2023 08:00,379,527,92.63,117.95
22-01-2023 09:00,352.25,499.75,83.53,125.95
22-01-2023 10:00,313.5,506.75,71.48,129.35
22-01-2023 11:00,292,488.25,57.8,132.4
22-01-2023 12:00,256.5,437.5,52.03,132.65
22-01-2023 13:00,226.25,384.25,45.73,132.05
22-01-2023 14:00,147.75,273.5,43.7,128.9
22-01-2023 15:00,120.5,252,44.65,122.2
22-01-2023 16:00,131,277.25,48.05,110.33
22-01-2023 17:00,143,344.75,54.63,42.03
22-01-2023 18:00,199,536.5,63.8,6.85
22-01-2023 19:00,275.25,613.25,69.38,6.63
22-01-2023 20:00,347.5,625.5,74.63,6.7
22-01-2023 21:00,421.25,721.25,78.35,6.68
22-01-2023 22:00,396.25,672,79.58,6.68
22-01-2023 23:00,286.75,488,81.25,6.63
23-01-2023 00:00,261.75,546.75,83.4,6.6
23-01-2023 01:00,231.25,465.25,85.85,6.63
23-01-2023 02:00,210.75,442.25,87.83,6.6
23-01-2023 03:00,173.75,342.75,88.08,6.65
23-01-2023 04:00,172.5,326.25,89.88,6.65
23-01-2023 05:00,180.25,321,92.53,6.68
23-01-2023 06:00,204.75,404,93.35,6.75
23-01-2023 07:00,201.25,374,93.65,42.45
23-01-2023 08:00,230.5,431.5,91.15,119.78
23-01-2023 09:00,267,493.5,76.88,123.68
23-01-2023 10:00,274.25,617.5,62,126.73
23-01-2023 11:00,234,492,49.2,131.77
23-01-2023 12:00,162.25,346.75,41.68,132.75
23-01-2023 13:00,111,225.5,40.68,130.38
23-01-2023 14:00,134.25,249.5,41.1,126.45
23-01-2023 15:00,96.25,227.25,40,123.48
23-01-2023 16:00,72.5,188.5,42.63,113.05
23-01-2023 17:00,87,255.5,47.03,59.23
23-01-2023 18:00,118.5,383.5,58.3,6.95
23-01-2023 19:00,157.5,566.75,66,6.68
23-01-2023 20:00,187,611.75,69.9,6.73
